date,strategy_return,benchmark_return,strategy_growth,benchmark_growth
2021-08-21,-0.0031275125762300847,-0.012250281672721297,5.0725226284460705,5434.79288076949
2021-08-22,0.0009052821836357696,0.011978627797963205,5.077114692807692,5499.894241847248
2021-08-23,0.013600312105433143,0.03885622168496068,5.146165037224956,5713.599351752303
2021-08-24,-0.008336479510154704,-0.041748981613752,5.1032641378362555,5475.062397467651
2021-08-25,0.001090693053793157,0.0072610670660081976,5.108830232583065,5514.817192726244
2021-08-26,0.00030896205254817846,-0.05466061424375579,5.110408667257844,5213.373897529802
2021-08-27,-0.005136098966851288,0.09987629837556437,5.084161102581753,5734.066384462867
2021-08-28,0.002395870543923195,-0.0037486168700825995,5.096342094407988,5712.571566479895
2021-08-29,-0.0002767832610439558,-0.010589316334941845,5.094931512223702,5652.079339076446
2021-08-30,0.0028630629612311663,-0.020936144586406136,5.10951862192636,5533.746588819702
2021-08-31,-0.011317383520856306,0.02320303985751824,5.051692240075062,5662.146331481491
2021-09-01,-0.006988047115594087,0.06081073616103496,5.0163907766879365,6006.465618150384
2021-09-02,-0.0028358265952621474,0.039244966326480356,5.002165162311177,6242.189159075859
2021-09-03,-0.0015804157802759677,0.02421575581736567,4.994259661553113,6393.3484875178465
2021-09-04,-0.0003322396161576591,-0.010978750402321612,4.992600370640167,6323.157510238328
2021-09-05,0.01669704456534956,0.038162755195506604,5.0759620415257265,6564.466622364182
2021-09-06,-0.00629195526115639,0.017066600075464945,5.044024315453118,6676.499748916809
2021-09-07,-0.01126216071695616,-0.13982307671080751,4.98721770295225,5742.971012364327
2021-09-08,0.001966822384455036,0.012292429725989717,4.997026674366568,5813.566079952211
2021-09-09,0.0010283306162370165,0.010919155209690324,5.002165269885972,5877.045310301
2021-09-10,-0.01265966508574482,-0.019170801746549882,4.938839532865671,5764.37763980173
2021-09-11,-0.028750417807631212,0.03976881188450647,4.796845832810937,5993.620089790261
2021-09-12,-0.005361544967511844,0.04242621923333706,4.7711273281760995,6247.906729721036
